DST1107*03  X220   0 -10 -11 -15 -24 -30 -23 -18 -15 -12 -12  -9 -11 -11 -10 -10 -10 -11 -11 -12 -10 -12 -13 -13 -13 -14
DST1107*04  X220   0 -12  -7  -2   1  -3  -5  -8  -6  -8 -10 -10  -7  -8 -12 -14 -15 -12 -13 -18 -28 -32 -34 -46 -55 -15
DST1107*05  X220   0 -59 -54 -51 -50 -48 -41 -37 -34 -31 -29 -27 -25 -26 -26 -25 -24 -22 -25 -30 -31 -28 -31 -32 -34 -34
DST1107*06  X220   0 -32 -30 -28 -20 -20 -13 -16 -22 -23 -21 -18 -16 -16 -14 -15 -11 -12 -12 -15 -20 -19 -18 -16 -22 -19
DST1107*07  X220   0 -28 -24 -21 -16 -13 -11 -11 -12 -11 -12 -13 -13 -14 -14 -14 -13 -14 -15 -15 -15 -13 -10 -11 -15 -15
DST1107*08  X220   0 -20 -20 -18 -16 -13 -15 -16 -16 -13 -11 -11 -12 -14 -13  -8  -8  -7  -9  -9 -12 -12  -9  -9 -14 -13
DST1107*09  X220   0  -9  -2   0  -2  -8 -12  -6  -2  -3 -10  -9 -11  -6  -3  -5  -4  -9  -5  -8 -13 -15 -13 -11 -23  -8
DST1107*10  X220   0 -28 -20 -17 -18 -13  -8  -9 -15 -10  -7  -4  -1   1  -1  -2  -4  -7  -8 -11 -13 -10  -7  -8  -7  -9
DST1107*11  X220   0  -3  -1  -6  -2   1   2  -5  -9  -9   1  -7  -7  -5  -8 -11  -9  -6 -14 -21 -28 -28 -22 -18 -18 -10
DST1107*12  X220   0 -23 -23 -20 -13 -10 -11 -11 -11 -11 -11 -12 -15 -17 -18 -14 -14 -12 -12 -13 -14 -16 -14 -12 -10 -14
DST1107*13  X220   0 -13 -16 -17 -13  -9  -7  -7  -7  -6  -7  -6  -7 -10 -12 -13 -11  -8  -6  -7  -4  -2  -2  -2  -5  -8
DST1107*14  X220   0  -7  -7  -6  -4  -2  -4  -5  -7  -2  -2  -5  -4  -6 -10 -10 -10  -8  -9 -10 -12 -11 -11 -13 -11  -7
DST1107*15  X220   0 -13 -16 -17 -15  -4   9   8  10  11  11  13  12  12  11   9   9  10  10   5   0   2   5   5   5   4
DST1107*16  X220   0   0  -1   1   0  -4  -5  -2   0  -1   1   1   2   6   9  10   9   6   6   8   7   7   8   7   3   3
DST1107*17  X220   0   4   4   3  -2  -1   2   3   3   3   1   3   4   3   2   2   4   4   6   6   4   0  -8  -9  -2   2
DST1107*18  X220   0   1   2   0   3   5  -2  -3   0   3   0  -2  -1  -1  -2   1  -1  -3  -5 -11 -16 -13  -3   3  -2  -2
DST1107*19  X220   0  -6  -8  -7  -7  -1   3   1  -2   2   5   6   4   4   3  -1  -1  -6  -9  -8 -12 -11  -9 -19 -17  -4
DST1107*20  X220   0 -19 -19 -15 -11  -5  -8  -8  -9  -7  -8  -5 -10  -7 -12 -15 -15 -13 -17 -20 -20 -18 -17 -16 -14 -13
DST1107*21  X220   0 -17 -17 -21 -15 -14 -14 -12  -9  -6  -1   3   1  -4  -9  -9  -7  -9 -17 -21 -22 -22 -24 -23 -20 -13
DST1107*22  X220   0 -17 -17 -18 -17 -10  -7  -7  -9  -8  -7  -4  -2  -2  -2  -4  -7  -8 -10 -13 -12 -11 -10 -13 -10  -9
DST1107*23  X220   0 -10 -11  -6 -12 -14 -13 -10 -13 -13 -13 -14 -13 -14 -13 -16 -17 -16 -16 -14 -15 -12  -8  -6  -7 -12
DST1107*24  X220   0  -9 -10 -11 -10  -7  -6  -5  -5  -6  -5  -4  -3  -2  -3  -2  -1  -2  -7  -9  -9  -6  -5  -7  -4  -6
DST1107*25  X220   0   0   3   4   5   3  -4  -6  -7  -7  -3  -2 -12 -18 -15 -13 -13 -16 -20 -25 -28 -25 -22 -16 -11 -10
DST1107*26  X220   0 -12 -14 -15 -14 -10  -7  -6  -9  -9 -11 -12 -13 -15 -18 -18 -18 -17 -18 -22 -25 -20 -18 -17 -14 -15
DST1107*27  X220   0 -15 -15 -12 -10  -9  -8  -7  -8 -10  -8  -8 -10 -10 -10  -8 -11 -12 -10  -8  -7  -3  -1   1   3  -8
DST1107*28  X220   0   1  -4  -4   0   1   0   0  -1   1   2   1  -1  -1  -2  -3  -4  -3  -2  -1   0   3   4   4   5   0
DST1107*29  X220   0   4   1   1   4   7  10  12  10  11  12  14  12   8   8   0  -6  -9 -12 -10  -8  -4  -3  -5  -5   2
DST1107*30  X220   0  -4  -3   1   6  11  14  15  10   7   7   3   2   1   2  10   9   4   1   0 -11 -21 -35 -40 -31  -2
DST1107*31  X220   0 -28 -28 -26 -20 -18 -18 -25 -22 -19 -15 -20 -23 -19 -19 -17 -17 -19 -24 -24 -21 -21 -21 -20 -18 -21
DST1108*01  X220   0 -15 -16 -15 -15 -16 -11 -13 -18 -19 -16 -15 -15 -16 -15 -13 -13 -13 -12 -10  -9 -11 -16 -15 -14 -14
DST1108*02  X220   0 -16 -16 -13 -14 -15 -13 -10 -11 -10  -9 -10 -10  -9  -7  -7  -7  -5  -3  -4  -5  -7  -9  -6  -6  -9
DST1108*03  X220   0  -7  -9  -7  -5  -3  -2  -3  -3  -5  -6  -6  -4  -2   0   2   1   1  -1  -2  -5  -7  -7  -6  -2  -4
DST1108*04  X220   0   0   0  -1   0   1   1   3   1   2   1   0  -1  -2  -4  -4  -2  -3  -5  -6  -4  -3  -1  10   3  -1
DST1108*05  X220   0  -7 -11 -11 -12 -15 -13 -10  -8  -7  -7  -8  -9  -3  -1   0   1   1   1  16  25   1 -38 -82 -96 -12
DST1108*06  X220   0 -78 -90-104-115 -99 -84 -77 -75 -65 -60 -60 -66 -74 -71 -70 -71 -70 -65 -64 -60 -54 -56 -53 -47 -72
DST1108*07  X220   0 -50 -51 -54 -54 -51 -51 -50 -48 -47 -46 -45 -47 -50 -52 -50 -50 -45 -44 -41 -35 -35 -35 -37 -40 -46
DST1108*08  X220   0 -37 -34 -35 -37 -38 -39 -37 -32 -28 -31 -37 -41 -43 -40 -38 -35 -36 -37 -37 -37 -32 -29 -29 -33 -36
DST1108*09  X220   0 -35 -31 -28 -24 -24 -28 -28 -26 -24 -28 -28 -29 -29 -25 -20 -20 -24 -26 -25 -27 -28 -28 -26 -23 -26
DST1108*10  X220   0 -23 -24 -21 -19 -18 -20 -23 -21 -22 -20 -25 -25 -24 -21 -19 -19 -19 -19 -21 -20 -17 -18 -18 -19 -21
DST1108*11  X220   0 -19 -17 -16 -13 -11 -11 -12 -15 -18 -19 -20 -21 -21 -19 -15 -12 -12 -13 -14 -14  -8  -9  -7  -3 -14
DST1108*12  X220   0  -2  -5 -10 -14 -14 -14 -15 -15 -15 -16 -21 -22 -16 -12  -7  -7  -9 -10 -10 -12  -9  -9  -9  -7 -12
DST1108*13  X220   0  -5  -6  -9 -15 -17 -17 -14 -11  -9  -8  -9  -8  -9 -10 -12 -12 -12 -13 -14 -10  -2   2   0   2  -9
DST1108*14  X220   0   1   8   8   1  -6  -7  -7  -6   4  10   3  -2  -3  -3  -5 -10 -13 -18 -16 -15 -14 -11 -12  -6  -5
DST1108*15  X220   0 -10 -13 -14 -17 -17 -18 -21 -18 -19 -18 -23 -18 -15 -13 -12 -13 -12 -15 -20 -21 -21 -21 -20 -19 -17
DST1108*16  X220   0 -12  -8  -7  -6  -5 -14 -16 -14 -13 -17 -20 -21 -20 -21 -21 -22 -20 -20 -21 -21 -20 -23 -22 -19 -17
DST1108*17  X220   0 -18 -19 -16 -12 -12 -15 -12  -9  -7  -6  -8 -14 -20 -18 -15 -16 -15 -17 -15 -13 -11  -9  -7  -7 -13
DST1108*18  X220   0  -6  -5  -5  -5  -4  -5  -4  -3  -4  -4  -5  -7  -9  -8  -6  -7  -3   1   3   4   3  -1  -3  -4  -4
DST1108*19  X220   0  -2  -2  -3  -4  -4  -6  -6  -5  -3  -3  -5  -9 -10  -7  -7  -7  -7  -7  -7  -6  -3  -3  -5  -6  -5
DST1108*20  X220   0  -4  -3  -3  -5  -9  -9  -6  -6  -5  -2  -3  -3  -2   0  -2  -3   1   3   3   6  12  10   2   0  -1
DST1108*21  X220   0  -4  -4  -1   2   0  -1  -2  -2   0   0   1   3   5   2   1   0   0  -1  -2  -2  -1   0   0   0   0
DST1108*22  X220   0   0  -2  -1   0   1  -1  -2  -1  -6  -8  -8  -7  -6  -6  -4  -3  -1  -5 -15 -12  -5  -5  -7  -9  -5
DST1108*23  X220   0  -6  -3  -3  -1  -2  -1   1   1  -5  -5  -6  -3   0  -1   1  -1   0   0  -7  -3  -5  -2   1   0  -2
DST1108*24  X220   0  -9  -8  -6  -7  -8 -11 -11 -12 -13 -12 -12 -11 -14 -14 -13 -14 -13 -13 -10  -6  -2  -2  -4  -7 -10
DST1108*25  X220   0 -12 -14 -13 -13 -13 -14 -13 -12 -11 -10 -13 -15 -15 -15 -16 -13 -13 -17 -19 -20 -22 -20 -18 -13 -15
DST1108*26  X220   0 -10  -9  -9 -10 -12 -11 -11  -9  -8  -7  -6  -7  -9 -11 -11 -10 -11 -12 -13  -9  -6  -5  -5  -4  -9
DST1108*27  X220   0  -5  -6  -3  -3  -6  -7  -8  -6  -3  -1   0  -5  -9 -16 -20 -23 -24 -22 -18  -9  -5  -4  -6  -7  -9
DST1108*28  X220   0  -7  -9 -10 -10  -9  -9  -9  -9  -9  -8 -10  -9  -7  -6  -8 -12 -13  -9  -4  -5  -1   2   5   5  -7
DST1108*29  X220   0   2   0   0   1  -2  -4  -6  -5 -13 -14 -12 -14 -17 -21 -23 -23 -21 -16 -13 -10  -8  -5  -6  -8 -10
DST1108*30  X220   0 -10  -8  -5  -3  -3  -5  -5  -3  -5  -6 -10 -13 -12 -10 -10 -13 -14 -15 -16 -16 -12 -14 -13 -12 -10
DST1108*31  X220   0  -9  -5  -3  -4  -6  -6  -6  -7  -7  -6  -2   2   1   1   0  -3  -3  -1  -2  -2   1   3   4   1  -2
DST1109*01  X220   0  -1  -3  -4  -4  -6  -6  -7  -7  -6  -5  -4  -6   2   1  -1  -1   1   4   1  -2  -4  -5  -6  -7  -3
DST1109*02  X220   0  -4  -3  -1  -3  -5  -6  -4  -3  -3  -5  -5  -7  -8  -5  -7 -11 -12 -10  -9  -7  -2   2   5   7  -4
DST1109*03  X220   0   7   6   6 -11 -15 -18 -16 -10  -9 -15 -22 -18 -15  -8 -10 -19 -24 -22 -21 -19 -16 -11  -9  -9 -12
DST1109*04  X220   0 -12 -15 -16 -18 -23 -28 -29 -29 -28 -23 -18 -15 -15 -18 -21 -26 -26 -26 -27 -25 -21 -20 -19 -19 -22
DST1109*05  X220   0 -19 -17 -14 -12  -8  -9 -12 -14 -16 -13 -10  -6  -5  -9 -15 -26 -26 -31 -31 -27 -24 -18 -20 -20 -17
DST1109*06  X220   0 -19 -20 -22 -19 -17 -22 -27 -28 -29 -29 -22 -20 -20 -25 -26 -24 -23 -18 -16 -14 -11  -8  -5  -9 -20
DST1109*07  X220   0 -14 -15 -11  -9  -9 -12 -14 -14 -14 -13  -9  -7  -9 -12 -14 -13 -12 -12 -15 -13  -9  -9  -9  -9 -12
DST1109*08  X220   0  -9 -13 -14 -13 -14 -14 -13 -13 -13  -9  -7  -5  -4  -2  -1   0   0  -1  -2  -1   2   3   3   4  -6
DST1109*09  X220   0   3   0  -2  -2   1   0   0  -2  -2  -1  -3  -1  19  36  16   1 -40 -72 -66 -62 -49 -53 -58 -66 -17
DST1109*10  X220   0 -62 -71 -74 -74 -75 -74 -63 -51 -53 -51 -33 -21 -18 -17 -15 -16 -29 -31 -29 -22 -33 -47 -55 -53 -44
DST1109*11  X220   0 -50 -50 -46 -44 -42 -40 -38 -39 -39 -34 -31 -27 -25 -32 -36 -32 -27 -27 -26 -26 -24 -26 -31 -29 -34
DST1109*12  X220   0 -30 -35 -38 -44 -36 -29 -38 -38 -36 -28 -24 -23 -31 -25 -23 -22 -30 -43 -45 -36 -49 -53 -51 -40 -35
DST1109*13  X220   0 -36 -37 -40 -41 -41 -40 -36 -33 -36 -42 -38 -34 -32 -30 -32 -31 -30 -30 -29 -29 -27 -26 -25 -20 -33
DST1109*14  X220   0 -20 -18 -17 -17 -19 -21 -21 -20 -21 -20 -19 -21 -21 -21 -22 -22 -22 -25 -25 -22 -21 -18 -19 -19 -20
DST1109*15  X220   0 -19 -17 -15 -13 -13 -19 -23 -23 -21 -20 -19 -18 -19 -18 -18 -17 -16 -17 -18 -22 -22 -23 -29 -29 -20
DST1109*16  X220   0 -27 -23 -19 -17 -14 -15 -14 -14 -14 -15 -15 -15 -16 -18 -22 -22 -21 -18 -15 -15 -13 -13 -14 -16 -17
DST1109*17  X220   0 -16 -16 -15 -10   3  11  18  21  21 -12 -40 -47 -42 -41 -59 -72 -56 -57 -68 -69 -61 -54 -50 -47 -32
DST1109*18  X220   0 -46 -47 -45 -38 -35 -39 -38 -37 -35 -32 -30 -27 -28 -27 -30 -29 -28 -26 -27 -29 -30 -30 -30 -29 -33
DST1109*19  X220   0 -31 -31 -30 -27 -24 -22 -21 -23 -22 -17 -13  -9  -8  -8  -8 -10 -14 -14 -15 -15 -14 -13 -14 -15 -17
DST1109*20  X220   0 -16 -14 -14 -12 -17 -24 -24 -19 -19 -14 -14 -16 -17 -14 -15 -17 -18 -19 -20 -20 -24 -25 -22 -20 -18
DST1109*21  X220   0 -18 -18 -16 -14  -9  -5  -6  -8  -8  -8  -5  -8 -13 -16 -19 -17 -13 -16 -16 -13 -11 -10 -11 -14 -12
DST1109*22  X220   0 -15 -14 -13 -10  -7  -6  -7 -10  -9  -9  -9 -14 -14 -13 -10  -8  -8 -13 -19 -27 -29 -24 -21 -22 -14
DST1109*23  X220   0 -15 -11 -10  -9  -6  -4  -5  -5  -3  -1  -3  -5  -7  -6  -5  -4  -6  -8  -8  -9  -8  -9  -6  -3  -7
DST1109*24  X220   0  -1   1   3   4   1  -1  -2  -3  -3  -3  -3  -5  -8  -8  -6  -3  -4  -6  -9 -11 -12 -10  -7  -5  -4
DST1109*25  X220   0  -4  -2  -1  -1  -2  -3  -5  -7  -6  -5  -5  -4   2   1   2   3  -1   0  -5  -5  -4  -2   3   6  -2
DST1109*26  X220   0   7   9  12  12  12  10   8   7   7   7   4   7  23  25  17   7 -52 -82 -90 -78 -99-114-117-118 -24
DST1109*27  X220   0-102 -86 -70 -79 -77 -74 -68 -69 -77 -69 -63 -57 -51 -51 -48 -38 -36 -42 -38 -36 -33 -15 -14 -23 -55
DST1109*28  X220   0 -32 -42 -42 -34 -45 -56 -68 -63 -57 -53 -58 -54 -54 -55 -54 -49 -46 -45 -45 -41 -36 -36 -36 -36 -47
DST1109*29  X220   0 -37 -29 -50 -56 -40 -34 -30 -42 -44 -34 -34 -34 -35 -35 -31 -33 -32 -36 -37 -36 -37 -38 -39 -37 -37
DST1109*30  X220   0 -35 -32 -35 -33 -30 -29 -30 -31 -30 -27 -26 -25 -25 -24 -24 -23 -26 -26 -18 -13  -9  -6  -3   1 -23
DST1110*01  X220   0 -13 -18 -13 -19 -29 -41 -36 -35 -39 -37 -33 -28 -24 -26 -27 -27 -24 -20 -18 -13 -24 -30 -32 -25 -26
DST1110*02  X220   0 -20 -21 -20 -19 -17 -20 -24 -30 -33 -27 -26 -28 -32 -31 -26 -24 -23 -22 -20 -20 -25 -27 -24 -20 -24
DST1110*03  X220   0 -17 -18 -18 -14 -11 -12 -13 -15 -18 -23 -24 -23 -23 -20 -17 -21 -20 -20 -18 -19 -21 -20 -18 -21 -19
DST1110*04  X220   0 -23 -21 -19 -18 -17 -15 -14 -18 -22 -22 -20 -16 -14 -12 -18 -15 -17 -17 -20 -21 -21 -21 -16 -13 -18
DST1110*05  X220   0 -12 -12 -12 -14 -15 -12 -12  -6   0 -10 -18 -14 -17 -25 -43 -40 -26 -20 -20 -31 -20 -21 -25 -19 -19
DST1110*06  X220   0 -14 -11  -9 -14   0  -3  -7  -3  -2  -4  -3  -7  -9  -8 -11 -15 -19 -20 -21 -21 -22 -20 -20 -18 -12
DST1110*07  X220   0 -14 -11 -10  -3 -10 -16 -25 -33 -33 -29 -25 -25 -25 -26 -28 -28 -27 -27 -24 -21 -18 -17 -19 -17 -21
DST1110*08  X220   0 -15 -11 -10 -11 -12 -13 -10  -6  -3  -1  -1   2   5   8  10   8   4   5   3   0 -10  -6  -1 -10  -3
DST1110*09  X220   0 -17 -25 -24 -24 -25 -36 -42 -42 -41 -40 -42 -44 -39 -31 -30 -29 -26 -20 -16 -18 -17 -15 -20 -19 -28
DST1110*10  X220   0 -16 -16 -13 -13 -12  -8  -7  -7  -5  -3  -6  -8  -5  -5  -7 -11 -13 -13 -12 -13 -16 -13 -10  -7 -10
DST1110*11  X220   0  -6 -10 -10 -11  -8  -7  -4  -2   3   3   1   0  -2   0   3  -2  -5  -3  -5  -4  -4  -7  -5  -5  -4
DST1110*12  X220   0  -1   0   1  -2  -5  -5  -4  -8  -7  -3  -4  -4  -3  -3  -3  -4  -5  -4  -6  -9 -11  -8  -6  -5  -5
DST1110*13  X220   0  -3  -3  -7  -7 -12 -15 -17 -17 -19 -20 -19 -13 -12 -10  -9  -7  -6  -5  -4  -5  -7  -9 -10  -7 -10
DST1110*14  X220   0  -5  -3  -1   0  -1  -3  -4  -2  -1  -1  -2  -3  -4  -3  -1  -2  -2  -4  -6  -3  -1  -3  -3  -2  -3
DST1110*15  X220   0   1  -4 -15 -14 -10  -8  -8  -8  -7  -5  -3  -3  -4  -3  -7 -10  -7  -2  -4  -5  -5  -5  -4  -5  -6
DST1110*16  X220   0  -8  -8 -11 -19 -17 -11  -9 -10 -12 -11  -7  -6  -7  -7 -11 -11  -9  -7  -6  -4  -6  -8 -14 -18 -10
DST1110*17  X220   0 -22 -18 -13 -13 -11 -11 -10 -10  -9  -8  -8  -8  -9  -9  -8  -9  -9  -7  -6  -5  -5  -7  -8 -14 -10
DST1110*18  X220   0 -15 -12  -9  -6  -6  -9  -9  -6  -2  -2  -5  -4  -4  -5  -4  -5  -4  -4  -3  -6  -5  -4  -4  -2  -6
DST1110*19  X220   0   0   0  -4  -7 -11  -9  -8  -8  -9  -8  -8 -11 -11  -9  -9  -8  -7  -4  -9 -12 -10  -9  -9 -12  -8
DST1110*20  X220   0 -12 -15 -12  -9  -9 -12 -14 -13 -12 -12 -11 -11 -11  -9  -8  -9 -11 -12 -16 -19 -15 -12 -12 -12 -12
DST1110*21  X220   0 -16 -19 -17 -16 -17 -23 -24 -22 -21 -17 -15 -15 -14 -13 -13 -13 -13 -14 -13 -14 -15 -15 -16 -19 -16
DST1110*22  X220   0 -16 -14 -12 -11 -11 -12 -12  -9  -9  -8  -7  -6  -7  -6  -7  -6  -7  -9  -8  -7  -5  -4  -3   0  -8
DST1110*23  X220   0   3   5   5   3   3   2   3   2   1  -1  -4  -5  -7  -6  -6  -4  -1   4   8   7   6   6   4  -2   1
DST1110*24  X220   0  -9  -8  -7  -8  -7  -4  -6  -2  -3  -3   1   4   5   4   1  -1  -1   1  20  18   7   7 -22 -79  -4
DST1110*25  X220   0-121-147-126-127-131-134-131-117-101 -86 -79 -68 -62 -61 -59 -57 -59 -57 -60 -57 -59 -60 -58 -55 -86
DST1110*26  X220   0 -53 -51 -50 -49 -51 -54 -53 -52 -49 -47 -46 -45 -42 -39 -36 -34 -38 -41 -37 -37 -38 -42 -44 -43 -45
DST1110*27  X220   0 -43 -42 -42 -42 -43 -43 -44 -42 -39 -38 -36 -36 -36 -35 -34 -34 -34 -34 -34 -34 -36 -39 -36 -35 -38
DST1110*28  X220   0 -33 -30 -28 -28 -29 -28 -28 -26 -26 -25 -26 -25 -25 -23 -22 -20 -19 -18 -18 -20 -23 -25 -24 -24 -25
DST1110*29  X220   0 -24 -22 -21 -20 -19 -18 -17 -13 -12 -11 -12 -15 -16 -16 -17 -18 -18 -17 -15 -14 -16 -14 -12 -13 -16
DST1110*30  X220   0 -14 -13 -13 -14 -15 -15 -13 -11 -12 -11   0  -5 -14 -21 -17 -17 -29 -24 -23 -21 -22 -21 -19 -23 -16
DST1110*31  X220   0 -26 -25 -20 -15 -13 -11  -9 -11 -10 -14 -17 -15 -14 -15  -9  -8  -6   2   0 -13 -18 -24 -34 -39 -15
DST1111*01  X220   0 -39 -44 -43 -44 -45 -46 -48 -45 -41 -37 -43 -47 -57 -62 -65 -66 -56 -50 -46 -45 -41 -43 -42 -46 -48
DST1111*02  X220   0 -46 -44 -44 -42 -43 -46 -50 -50 -53 -54 -53 -58 -52 -49 -51 -52 -51 -45 -47 -45 -42 -36 -33 -33 -47
DST1111*03  X220   0 -36 -39 -38 -34 -33 -36 -35 -32 -29 -29 -27 -26 -28 -27 -27 -26 -27 -26 -25 -26 -28 -27 -27 -29 -30
DST1111*04  X220   0 -32 -34 -33 -30 -27 -26 -26 -23 -21 -21 -22 -24 -25 -25 -23 -22 -24 -22 -20 -23 -24 -27 -27 -35 -26
DST1111*05  X220   0 -39 -39 -40 -39 -37 -39 -37 -32 -28 -28 -28 -25 -22 -19 -18 -18 -19 -17 -18 -20 -23 -24 -22 -23 -27
DST1111*06  X220   0 -24 -24 -21 -16 -13 -11  -9  -6  -3  -1  -1   2   6   4   7   3   3   0  -1  -4  -7  -9  -2   0  -5
DST1111*07  X220   0  -1   0   1   3   2   5   4   3   1   0   1   0  -2   1   3   3   8   8   1  -1  -5  -4  -4  -3   1
DST1111*08  X220   0   1   0  -1  -2  -9 -11 -15 -17 -19 -13  -7  -7 -12 -16 -22 -24 -22 -20 -20 -20 -19 -17 -16 -16 -14
DST1111*09  X220   0 -17 -16 -15 -16 -16 -15 -13 -10  -9  -7 -10 -12 -13 -13  -9  -6  -6  -7  -9 -10 -11 -15 -15 -16 -12
DST1111*10  X220   0 -16 -16 -13 -10  -9  -8  -6  -5  -5  -3   0   2   4   3   1  -2  -5  -8 -10 -10 -10 -11 -12 -13  -7
DST1111*11  X220   0 -12 -10  -9 -10  -6  -5  -8  -7  -5  -7 -11  -9  -9 -10 -10  -9 -10 -10  -9  -9 -10 -11  -9 -10  -9
DST1111*12  X220   0 -11  -9  -8  -8  -7  -7  -1   2   7   8   7   1  -1   0   2  -3  -9 -13 -10 -10 -10  -9  -7  -8  -4
DST1111*13  X220   0 -10 -10 -10  -9  -9  -8  -7  -9  -7  -4  -3  -2  -1  -3  -5  -6  -6  -4  -2  -2  -2   0   1   1  -5
DST1111*14  X220   0   1   1   1   2   2   3   4   2   2  -1  -2   2   5   5   3   1   0   0   0   0  -2  -1   0  -1   1
DST1111*15  X220   0  -1  -1  -1  -2   0  -1  -3  -9 -13 -13 -16 -19 -19 -18 -19 -26 -27 -20 -15 -12 -12 -12  -8  -7 -11
DST1111*16  X220   0  -8 -10 -10  -7  -4  -4  -2  -2  -2  -5  -6  -7  -8  -7  -6  -4  -4  -2  -2  -4  -6  -7  -7 -10  -6
DST1111*17  X220   0 -11 -11 -10  -9  -7  -6  -6  -5  -5  -6  -8  -8  -7  -8  -7  -8  -9  -7  -3  -2  -6  -9  -9 -11  -7
DST1111*18  X220   0 -10 -12 -12 -14 -12 -10 -10  -9  -8  -7  -7  -7  -8  -7  -4  -6  -5  -4  -4  -4  -3  -3  -2  -2  -7
DST1111*19  X220   0  -1  -2  -2  -1  -1  -2  -3  -3  -2   1   2   2   0  -2  -2  -1  -2  -1   1   1   1   3   3   2   0
DST1111*20  X220   0   3   2   0   1   0   1   2   4   5   3   2   4   5   6   5   5   4   1  -1  -1   0   1   1  -2   2
DST1111*21  X220   0  -1  -2  -1  -2  -3  -8 -13 -15 -16 -13 -10  -6  -5  -8 -12 -15 -19 -20 -16 -11  -7  -3  -5  -1  -9
DST1111*22  X220   0   4   4   2  -6  -7  -7  -9  -6 -10 -10 -11  -9  -7 -10 -17 -17 -19 -18 -11  -7  -5  -1 -10 -11  -8
DST1111*23  X220   0 -14 -16 -23 -26 -24 -21 -20 -19 -20 -18 -15 -14 -14 -11 -11 -11 -12  -9  -7  -9  -9  -9 -14 -16 -15
DST1111*24  X220   0 -17 -16 -14 -10  -8  -8  -8 -10  -8  -5  -3  -5  -4  -9  -6  -7  -5  -4  -6 -11 -13 -12 -13 -18  -9
DST1111*25  X220   0 -20 -21 -21 -24 -22 -20 -20 -21 -18 -14 -14 -14 -14 -14 -12  -9  -6  -6  -5  -3  -1   0   1  -1 -12
DST1111*26  X220   0  -1  -4  -5  -5  -4  -5  -5  -5  -5  -7  -6  -6  -4  -5  -4  -7  -9  -7  -4  -1   2   1   3  -3  -4
DST1111*27  X220   0  -2  -1   0  -3  -6  -4  -7 -15 -17 -13 -11 -11 -12 -12 -13 -14 -19 -20 -14 -13 -15 -14 -14 -14 -11
DST1111*28  X220   0 -14 -13 -11 -10 -10 -10 -13 -11  -7  -8 -11 -14 -17 -16 -11  -7  -6  -6  -8  -9  -8  -4  11  -6  -9
DST1111*29  X220   0 -11  -8  -3  -8  -6   2 -12 -19 -23 -25 -22 -22 -24 -22 -15 -13 -10  -8 -14 -17 -17 -16 -13 -11 -14
DST1111*30  X220   0 -18 -15 -10 -13 -12 -12 -11 -12 -12 -10 -25 -38 -33 -32 -33 -37 -36 -37 -41 -38 -32 -31 -24 -23 -24
DST1112*01  X220   0 -24 -30 -30 -27 -23 -22 -22 -24 -22 -21 -24 -24 -23 -23 -21 -19 -18 -18 -17 -19 -18 -16 -13 -13 -21
DST1112*02  X220   0 -14 -15 -16 -14 -13 -14 -16 -13  -9  -6  -7  -9 -11  -7  -5  -4  -7   1   5   0  -7  -8 -11 -11  -9
DST1112*03  X220   0 -13 -12 -14 -13 -10  -9 -15 -23 -28 -30 -34 -25 -22 -21 -20 -21 -17 -16 -11 -11 -10  -7  -9 -11 -17
DST1112*04  X220   0  -7  -3  -3  -6 -10 -11 -15 -16 -17 -19 -20 -23 -21 -20 -18 -15 -14 -10  -7  -4  -4  -6  -5  -7 -12
DST1112*05  X220   0  -6  -7 -10 -12 -11 -12 -12 -11  -8  -7  -9 -11  -8  -6  -6  -6  -3  -2  -1  -2  -4  -5  -5  -6  -7
DST1112*06  X220   0  -6  -7  -6  -5  -4  -3  -4  -5  -3  -2  -3  -4  -1   0   2   4   4   1   0  -1   2   5   5   3  -1
DST1112*07  X220   0   2   1  -2  -5  -5  -5  -5  -6  -5  -4  -3  -1  -1  -1  -1   1   5   6   6   7   9  10  12  12   1
DST1112*08  X220   0   7   4   7   8  10  11  10  10  13  12   6   5   4   8  10   8   6   2   0   2   7   9  10  11   8
DST1112*09  X220   0   9   5   3   2   1   0  -2  -3   1   1   5   8   5   0  -1  -2  -6  -5   0   6   8   9  11   3   2
DST1112*10  X220   0  -8 -12  -9  -6  -3  -8 -16 -20 -28 -26 -23 -22 -19 -17 -13 -10  -9  -7  -7  -7  -5 -14 -12  -8 -13
DST1112*11  X220   0  -4  -9  -9  -7  -5  -5 -10 -14 -12 -18 -18 -14 -13 -10  -6  -2  -6  -5  -4  -2  -1   1   1   0  -7
DST1112*12  X220   0  -2  -5  -5  -5  -4  -6  -7 -10  -9  -8 -10  -8  -8  -6   1   4   1  -5  -6  -3  -1  -1   1   0  -4
DST1112*13  X220   0  -3  -4  -7  -8  -8  -7  -8 -10  -8  -8  -9 -10 -12  -9  -6  -4  -3  -1   2   2   0  -1   1   4  -5
DST1112*14  X220   0   3   2  -2  -3  -1  -1  -4  -4  -4  -5  -6  -7  -8  -7  -4  -1  -1  -3  -4  -4  -2   0   0  -1  -3
DST1112*15  X220   0  -4  -7  -6  -3  -2  -3  -4  -6  -7  -8  -9  -7  -6  -6  -4  -3  -3   0   0   0   1   0   0  -1  -4
DST1112*16  X220   0   0  -2  -2  -2  -3  -3  -4  -3  -2  -2  -3  -3  -1   0  -1   1   3   5   6   5   4   5   5   4   0
